,date,winner,location,loser
24016,"Nov 9, 1940",(9) Georgetown,@,Maryland
24017,"Nov 9, 1940",Gonzaga,@,Arizona State
24018,"Nov 9, 1940",Hardin-Simmons,@,West Texas A&M
24019,"Nov 9, 1940",Harvard,@,(15) Pennsylvania
24020,"Nov 9, 1940",Indiana,,Michigan State
24021,"Nov 9, 1940",Iowa State,,Drake
24022,"Nov 9, 1940",Kentucky,,Georgia Tech
24023,"Nov 9, 1940",Manhattan,,Marquette
24024,"Nov 9, 1940",(2) Minnesota,,(3) Michigan
24025,"Nov 9, 1940",Mississippi,@,Holy Cross
24026,"Nov 9, 1940",(19) Mississippi State,@,Louisiana State
24027,"Nov 9, 1940",Missouri,@,Colorado
24028,"Nov 9, 1940",Montana,,Idaho
24029,"Nov 9, 1940",(12) Nebraska,,Iowa
24030,"Nov 9, 1940",New Mexico,,New Mexico State
24031,"Nov 9, 1940",New York University,,Franklin & Marshall
24032,"Nov 9, 1940",Northern Arizona,@,Western New Mexico
24033,"Nov 9, 1940",(10) Northwestern,,Illinois
24034,"Nov 9, 1940",(7) Notre Dame,@,Navy
24035,"Nov 9, 1940",Oklahoma,@,Kansas
24036,"Nov 9, 1940",Oklahoma State,,Washburn
24037,"Nov 9, 1940",Oregon,,UCLA
24038,"Nov 9, 1940",Oregon State,,Washington State
24039,"Nov 9, 1940",(16) Penn State,@,Syracuse
24040,"Nov 9, 1940",Pittsburgh,,Carnegie Mellon
24041,"Nov 9, 1940",Princeton,,Dartmouth
24042,"Nov 9, 1940",Rice,@,Arkansas
24043,"Nov 9, 1940",Richmond,,North Carolina
24044,"Nov 9, 1940",(19) Santa Clara,,San Francisco
24045,"Nov 9, 1940",South Carolina,,Kansas State
24046,"Nov 9, 1940",(6) Stanford,,(11) Washington
24047,"Nov 9, 1940",Temple,,Villanova
24048,"Nov 9, 1940",(5) Tennessee,@,Rhodes
24049,"Nov 9, 1940",Texas,,Baylor
24050,"Nov 9, 1940",(4) Texas A&M,@,(14) Southern Methodist
24051,"Nov 9, 1940",Tulsa,,Catholic
24052,"Nov 9, 1940",Utah,@,Wyoming
24053,"Nov 9, 1940",Vanderbilt,,Sewanee
24054,"Nov 9, 1940",Virginia,,Washington & Lee
24055,"Nov 9, 1940",Virginia Military Institute,,Washington (MO)
24056,"Nov 9, 1940",Virginia Tech,,Furman
24057,"Nov 9, 1940",Wake Forest,@,North Carolina State
24058,"Nov 9, 1940",William & Mary,,Randolph-Macon
24059,"Nov 10, 1940",Duquesne,@,Saint Mary's (CA)
24060,"Nov 11, 1940",Creighton,,South Dakota
24061,"Nov 11, 1940",Texas Tech,,Centenary (LA)
24062,"Nov 15, 1940",Washburn,,Rockhurst
24063,"Nov 16, 1940",(14) Alabama,@,Georgia Tech
24064,"Nov 16, 1940",Arizona State,,Northern Colorado
24065,"Nov 16, 1940",Baylor,,Tulsa
24066,"Nov 16, 1940",(8) Boston College,,(9) Georgetown
24067,"Nov 16, 1940",California,,Oregon
24068,"Nov 16, 1940",Carnegie Mellon,@,Franklin & Marshall
24069,"Nov 16, 1940",Clemson,@,Rhodes
24070,"Nov 16, 1940",Colgate,@,Syracuse
24071,"Nov 16, 1940",Colorado,,Brigham Young
24072,"Nov 16, 1940",Dartmouth,,(2) Cornell
24073,"Nov 16, 1940",Davidson,,Hampden-Sydney
24074,"Nov 16, 1940",Denver,,Utah State
24075,"Nov 16, 1940",Drake,@,Washington (MO)
24076,"Nov 16, 1940",Florida,@,Miami (FL)
24077,"Nov 16, 1940",Furman,,South Carolina
24078,"Nov 16, 1940",George Washington,,Kansas
24079,"Nov 16, 1940",Gonzaga,,Detroit Mercy
24080,"Nov 16, 1940",Hardin-Simmons,@,Catholic
24081,"Nov 16, 1940",Harvard,,Brown
24082,"Nov 16, 1940",Idaho,,Nevada
24083,"Nov 16, 1940",Iowa,@,(7) Notre Dame
24084,"Nov 16, 1940",Iowa State,@,Kansas State
24085,"Nov 16, 1940",Louisiana State,@,Auburn
24086,"Nov 16, 1940",Marquette,,Michigan State
24087,"Nov 16, 1940",(6) Michigan,,(10) Northwestern
24088,"Nov 16, 1940",(1) Minnesota,,Purdue
24089,"Nov 16, 1940",(17) Mississippi,,Memphis
24090,"Nov 16, 1940",(15) Mississippi State,,Millsaps
24091,"Nov 16, 1940",Navy,@,Columbia
24092,"Nov 16, 1940",(11) Nebraska,@,Pittsburgh
24093,"Nov 16, 1940",New Mexico,,Northern Arizona
24094,"Nov 16, 1940",North Carolina,,(12) Duke
24095,"Nov 16, 1940",North Carolina State,,Citadel
24096,"Nov 16, 1940",Ohio State,@,Illinois
24097,"Nov 16, 1940",Oklahoma,,Missouri
24098,"Nov 16, 1940",Oklahoma State,,Saint Louis
