,date,winner,location,loser
18814,"Sep 22, 2007",38,Howard,15
18815,"Sep 22, 2007",30,Mississippi,24
18816,"Sep 22, 2007",30,North Texas,20
18817,"Sep 22, 2007",26,(16) Alabama,23
18818,"Sep 22, 2007",66,Charleston Southern,10
18819,"Sep 22, 2007",38,Colorado State,27
18820,"Sep 22, 2007",27,Indiana,14
18821,"Sep 22, 2007",55,Florida International,3
18822,"Sep 22, 2007",42,Arkansas,29
18823,"Sep 22, 2007",28,(12) South Carolina,16
18824,"Sep 22, 2007",14,(10) Penn State,9
18825,"Sep 22, 2007",31,Notre Dame,14
18826,"Sep 22, 2007",31,Gardner-Webb,15
18827,"Sep 22, 2007",38,Illinois State,17
18828,"Sep 22, 2007",46,Duke,43
18829,"Sep 22, 2007",41,Ball State,40
18830,"Sep 22, 2007",27,Utah,0
18831,"Sep 22, 2007",58,Sacramento State,0
18832,"Sep 22, 2007",44,Central Michigan,14
18833,"Sep 22, 2007",42,Idaho,35
18834,"Sep 22, 2007",58,Northwestern,7
18835,"Sep 22, 2007",49,Texas Tech,45
18836,"Sep 22, 2007",55,Stanford,31
18837,"Sep 22, 2007",45,Minnesota,31
18838,"Sep 22, 2007",52,Portland State,17
18839,"Sep 22, 2007",23,Utah State,20
18840,"Sep 22, 2007",37,North Carolina,10
18841,"Sep 22, 2007",47,Washington State,14
18842,"Sep 22, 2007",38,(18) Louisville,35
18843,"Sep 22, 2007",48,Arkansas State,27
18844,"Sep 22, 2007",58,Rice,14
18845,"Sep 22, 2007",21,Southern Methodist,7
18846,"Sep 22, 2007",52,Texas Southern,12
18847,"Sep 22, 2007",36,Iowa State,35
18848,"Sep 22, 2007",48,Louisiana,31
18849,"Sep 22, 2007",35,Southeastern Louisiana,27
18850,"Sep 22, 2007",44,Washington,31
18851,"Sep 22, 2007",28,Georgia Tech,23
18852,"Sep 22, 2007",44,William & Mary,3
18853,"Sep 22, 2007",31,Maryland,24
18854,"Sep 22, 2007",48,East Carolina,7
18855,"Sep 22, 2007",51,Central Connecticut State,14
18856,"Sep 22, 2007",17,Iowa,13
18857,"Sep 22, 2007",34,Ohio,33
18858,"Sep 27, 2007",35,Memphis,31
18859,"Sep 27, 2007",38,Southern Mississippi,16
18860,"Sep 28, 2007",21,(5) West Virginia,13
18861,"Sep 29, 2007",48,Washington State,20
18862,"Sep 29, 2007",41,Stanford,3
18863,"Sep 29, 2007",66,North Texas,7
18864,"Sep 29, 2007",37,Temple,21
18865,"Sep 29, 2007",20,(4) Florida,17
18866,"Sep 29, 2007",49,Buffalo,14
18867,"Sep 29, 2007",24,Massachusetts,14
18868,"Sep 29, 2007",41,Western Kentucky,21
18869,"Sep 29, 2007",31,New Mexico,24
18870,"Sep 29, 2007",31,(11) Oregon,24
18871,"Sep 29, 2007",37,Louisiana,19
18872,"Sep 29, 2007",35,Northern Illinois,10
18873,"Sep 29, 2007",52,San Diego State,23
18874,"Sep 29, 2007",27,(3) Oklahoma,24
18875,"Sep 29, 2007",44,Akron,10
18876,"Sep 29, 2007",37,Houston,35
18877,"Sep 29, 2007",21,(22) Alabama,14
18878,"Sep 29, 2007",17,Louisiana Tech,6
18879,"Sep 29, 2007",45,Mississippi,17
18880,"Sep 29, 2007",13,(13) Clemson,3
18881,"Sep 29, 2007",48,Idaho,20
18882,"Sep 29, 2007",27,(21) Penn State,20
18883,"Sep 29, 2007",38,Iowa,20
18884,"Sep 29, 2007",41,(7) Texas,21
18885,"Sep 29, 2007",33,Ohio,25
18886,"Sep 29, 2007",45,Florida Atlantic,17
18887,"Sep 29, 2007",34,Tulane,9
18888,"Sep 29, 2007",29,North Carolina State,10
18889,"Sep 29, 2007",34,(10) Rutgers,24
18890,"Sep 29, 2007",24,Duke,14
18891,"Sep 29, 2007",17,Syracuse,14
18892,"Sep 29, 2007",28,Northwestern,16
18893,"Sep 29, 2007",47,Florida International,6
18894,"Sep 29, 2007",31,Air Force,20
18895,"Sep 29, 2007",35,Iowa State,17
18896,"Sep 29, 2007",27,Nevada-Las Vegas,20
18897,"Sep 29, 2007",20,Arkansas-Pine Bluff,17
18898,"Sep 29, 2007",30,Minnesota,7
18899,"Sep 29, 2007",39,Sam Houston,3
18900,"Sep 29, 2007",33,Notre Dame,19
18901,"Sep 29, 2007",34,California-Davis,14
18902,"Sep 29, 2007",38,Mississippi State,21
18903,"Sep 29, 2007",27,Washington,24
18904,"Sep 29, 2007",34,Baylor,10
18905,"Sep 29, 2007",24,Colorado State,12
18906,"Sep 29, 2007",75,Northwestern State,7
18907,"Sep 29, 2007",48,Southern Methodist,45
18908,"Sep 29, 2007",24,Louisiana-Monroe,7
18909,"Sep 29, 2007",38,Alabama-Birmingham,30
18910,"Sep 29, 2007",40,Oregon State,14
18911,"Sep 29, 2007",34,Utah State,18
18912,"Sep 29, 2007",30,Eastern Michigan,7
18913,"Sep 29, 2007",44,Pittsburgh,14
18914,"Sep 29, 2007",17,North Carolina,10
18915,"Sep 29, 2007",42,Toledo,28
18916,"Sep 29, 2007",37,Michigan State,34
18917,"Oct 2, 2007",24,Marshall,21
18918,"Oct 3, 2007",31,Southern Mississippi,29
18919,"Oct 4, 2007",38,(8) Kentucky,23
18920,"Oct 5, 2007",44,Louisville,35
18921,"Oct 6, 2007",31,Nevada-Las Vegas,14
18922,"Oct 6, 2007",39,Western Michigan,38
18923,"Oct 6, 2007",30,Houston,24
18924,"Oct 6, 2007",23,Washington State,20
18925,"Oct 6, 2007",34,Chattanooga,15
18926,"Oct 6, 2007",20,Tulane,17
18927,"Oct 6, 2007",35,Vanderbilt,7
18928,"Oct 6, 2007",55,Bowling Green,24
18929,"Oct 6, 2007",31,Ohio,10
18930,"Oct 6, 2007",58,Ball State,38
18931,"Oct 6, 2007",28,(21) Rutgers,23
18932,"Oct 6, 2007",43,Baylor,23
18933,"Oct 6, 2007",52,Central Florida,38
18934,"Oct 6, 2007",27,North Carolina State,10
18935,"Oct 6, 2007",49,Nevada,41
18936,"Oct 6, 2007",52,Utah State,37
18937,"Oct 6, 2007",31,(5) Wisconsin,26
18938,"Oct 6, 2007",40,Minnesota,20
18939,"Oct 6, 2007",30,(24) Kansas State,24
18940,"Oct 6, 2007",38,North Texas,29
18941,"Oct 6, 2007",28,(9) Florida,24
18942,"Oct 6, 2007",30,Arkansas State,13
18943,"Oct 6, 2007",28,Georgia Tech,26
18944,"Oct 6, 2007",20,Kent State,13
18945,"Oct 6, 2007",33,Eastern Michigan,22
18946,"Oct 6, 2007",24,Louisiana Tech,0
18947,"Oct 6, 2007",30,Alabama-Birmingham,13
18948,"Oct 6, 2007",41,(25) Nebraska,6
18949,"Oct 6, 2007",33,Miami (FL),27
18950,"Oct 6, 2007",48,Michigan State,41
18951,"Oct 6, 2007",20,UCLA,6
18952,"Oct 6, 2007",23,(23) Purdue,7
18953,"Oct 6, 2007",28,(19) Texas,21
18954,"Oct 6, 2007",31,Arizona,16
18955,"Oct 6, 2007",27,Iowa,7
18956,"Oct 6, 2007",24,Colorado State,20
18957,"Oct 6, 2007",28,Idaho,20
18958,"Oct 6, 2007",35,Florida Atlantic,23
18959,"Oct 6, 2007",24,(2) Southern California,23
18960,"Oct 6, 2007",16,Northern Illinois,15
18961,"Oct 6, 2007",35,(12) Georgia,14
18962,"Oct 6, 2007",24,Oklahoma State,23
18963,"Oct 6, 2007",42,Iowa State,17
18964,"Oct 6, 2007",48,Tulsa,47
18965,"Oct 6, 2007",35,Liberty,34
18966,"Oct 6, 2007",34,Florida International,16
18967,"Oct 6, 2007",23,Middle Tennessee State,21
18968,"Oct 6, 2007",41,(22) Clemson,23
18969,"Oct 6, 2007",41,Duke,36
18970,"Oct 6, 2007",55,Syracuse,14
18971,"Oct 6, 2007",24,Texas Christian,21
18972,"Oct 7, 2007",58,New Mexico State,0
18973,"Oct 10, 2007",48,Pittsburgh,45
18974,"Oct 11, 2007",24,(21) Florida State,21
18975,"Oct 12, 2007",42,San Jose State,35
18976,"Oct 13, 2007",45,Colorado State,21
18977,"Oct 13, 2007",27,Mississippi,24
18978,"Oct 13, 2007",26,Tulane,21
18979,"Oct 13, 2007",44,Washington,20
18980,"Oct 13, 2007",52,Louisiana,21
18981,"Oct 13, 2007",9,Arkansas,7
18982,"Oct 13, 2007",35,Western Kentucky,12
18983,"Oct 13, 2007",27,Notre Dame,14
18984,"Oct 13, 2007",24,Nevada-Las Vegas,14
18985,"Oct 13, 2007",43,Toledo,33
18986,"Oct 13, 2007",47,Army,23
18987,"Oct 13, 2007",45,Texas-El Paso,42
18988,"Oct 13, 2007",37,Idaho,24
18989,"Oct 13, 2007",20,Vanderbilt,17
18990,"Oct 13, 2007",17,Miami (FL),14
18991,"Oct 13, 2007",56,Rice,48
18992,"Oct 13, 2007",10,(18) Illinois,6
18993,"Oct 13, 2007",58,Baylor,10
18994,"Oct 13, 2007",47,Colorado,20
18995,"Oct 13, 2007",43,(1) Louisiana State,37
18996,"Oct 13, 2007",22,New Mexico State,21
18997,"Oct 13, 2007",28,(15) Cincinnati,24
18998,"Oct 13, 2007",47,Bowling Green,14
18999,"Oct 13, 2007",48,Purdue,21
19000,"Oct 13, 2007",52,Indiana,27
19001,"Oct 13, 2007",21,Memphis,7
19002,"Oct 13, 2007",20,Wyoming,3
19003,"Oct 13, 2007",31,Louisiana-Monroe,21
19004,"Oct 13, 2007",49,Minnesota,48
19005,"Oct 13, 2007",48,Eastern Michigan,42
19006,"Oct 13, 2007",48,Kent State,3
19007,"Oct 13, 2007",41,(11) Missouri,31
19008,"Oct 13, 2007",45,Nebraska,14
19009,"Oct 13, 2007",53,Washington State,7
19010,"Oct 13, 2007",31,(2) California,28
19011,"Oct 13, 2007",38,(19) Wisconsin,7
19012,"Oct 13, 2007",38,Syracuse,14
19013,"Oct 13, 2007",21,North Carolina,15
19014,"Oct 13, 2007",64,Central Florida,12
19015,"Oct 13, 2007",20,Arizona,13
19016,"Oct 13, 2007",28,Southern Methodist,7
19017,"Oct 13, 2007",24,Akron,20
19018,"Oct 13, 2007",33,Mississippi State,21
19019,"Oct 13, 2007",56,Iowa State,3
