,Date,Rank,Team,TeamID,StandardID,Points
561,1939-10-30,14,Ohio State,31,194,25.0
562,1939-10-30,15,Kentucky,58,96,22.0
563,1939-10-30,16,SMU,19,2567,21.0
564,1939-10-30,17,New York,57,,20.0
565,1939-10-30,18,LSU,13,99,17.0
566,1939-10-30,19,Alabama,25,333,14.0
567,1939-10-30,19,UCLA,59,26,14.0
568,1939-10-30,NR,Mississippi,55,145,0.0
569,1939-10-30,NR,Penn,24,219,0.0
570,1939-10-30,NR,Pittsburgh,9,221,0.0
571,1939-11-06,1,Tennessee ,28,2633,1017.0
572,1939-11-06,2,Texas A&M ,14,245,787.0
573,1939-11-06,3,Notre Dame ,7,87,785.0
574,1939-11-06,4,USC ,6,30,718.0
575,1939-11-06,5,Cornell ,38,172,655.0
576,1939-11-06,6,Oklahoma ,50,201,582.0
577,1939-11-06,7,Tulane,18,2655,378.5
578,1939-11-06,8,North Carolina ,40,153,360.5
579,1939-11-06,9,Ohio State,31,194,96.0
580,1939-11-06,10,Michigan,48,130,94.0
581,1939-11-06,11,UCLA,59,26,91.0
582,1939-11-06,12,Duquesne,11,2184,74.0
583,1939-11-06,13,SMU,19,2567,69.0
584,1939-11-06,14,Dartmouth,27,159,62.0
585,1939-11-06,15,Duke,2,150,46.0
586,1939-11-06,16,Santa Clara,23,,29.0
587,1939-11-06,17,New York,57,,24.0
588,1939-11-06,18,Kentucky,58,96,23.0
589,1939-11-06,19,Mississippi,55,145,9.0
590,1939-11-06,20,Alabama,25,333,8.0
591,1939-11-06,NR,Nebraska,15,158,0.0
592,1939-11-06,NR,Oregon State,56,204,0.0
593,1939-11-06,NR,LSU,13,99,0.0
594,1939-11-13,1,Tennessee ,28,2633,1014.0
595,1939-11-13,2,Texas A&M,14,245,877.0
596,1939-11-13,3,USC ,6,30,846.0
597,1939-11-13,4,Cornell ,38,172,645.0
598,1939-11-13,5,Oklahoma ,50,201,631.0
599,1939-11-13,6,Tulane ,18,2655,615.0
600,1939-11-13,7,North Carolina ,40,153,457.0
601,1939-11-13,8,Ohio State,31,194,250.0
602,1939-11-13,9,Notre Dame,7,87,244.0
603,1939-11-13,10,Duquesne,11,2184,129.0
604,1939-11-13,11,UCLA,59,26,85.0
605,1939-11-13,12,Missouri,60,142,55.0
606,1939-11-13,13,Duke,2,150,52.0
607,1939-11-13,14,Santa Clara,23,,48.0
608,1939-11-13,15,Iowa,61,2294,37.0
609,1939-11-13,16,Clemson ,62,228,33.0
610,1939-11-13,17,SMU,19,2567,27.0
611,1939-11-13,18,Holy Cross,17,107,15.0
612,1939-11-13,19,Oregon State,56,204,10.0
613,1939-11-13,20,Dartmouth,27,159,6.0
614,1939-11-13,20,Minnesota,1,135,6.0
615,1939-11-13,NR,Michigan,48,130,0.0
616,1939-11-13,NR,New York,57,,0.0
617,1939-11-13,NR,Kentucky,58,96,0.0
618,1939-11-13,NR,Mississippi,55,145,0.0
619,1939-11-20,1,Texas A&M ,14,245,963.0
620,1939-11-20,2,Tennessee ,28,2633,898.0
621,1939-11-20,3,Cornell ,38,172,865.0
622,1939-11-20,4,USC ,6,30,764.0
623,1939-11-20,5,Tulane ,18,2655,659.0
624,1939-11-20,6,Ohio State ,31,194,420.0
625,1939-11-20,7,Notre Dame,7,87,314.5
626,1939-11-20,8,Duke ,2,150,259.0
627,1939-11-20,9,Iowa ,61,2294,224.0
628,1939-11-20,10,Missouri,60,142,202.5
629,1939-11-20,11,Holy Cross,17,107,133.0
630,1939-11-20,12,Duquesne,11,2184,110.0
631,1939-11-20,13,UCLA,59,26,62.0
632,1939-11-20,14,Oklahoma,50,201,61.0
633,1939-11-20,15,Clemson ,62,228,33.0
634,1939-11-20,16,Georgetown,53,46,17.0
635,1939-11-20,17,North Carolina,40,153,11.0
636,1939-11-20,17,Santa Clara,23,,11.0
637,1939-11-20,19,Georgia Tech,63,59,7.0
638,1939-11-20,19,Princeton,22,163,7.0
639,1939-11-20,NR,SMU,19,2567,0.0
640,1939-11-20,NR,Oregon State,56,204,0.0
641,1939-11-20,NR,Dartmouth,27,159,0.0
642,1939-11-20,NR,Minnesota,1,135,0.0
643,1939-11-27,1,Texas A&M ,14,245,939.0
644,1939-11-27,1,USC ,6,30,939.0
645,1939-11-27,3,Cornell ,38,172,909.0
646,1939-11-27,4,Tennessee ,28,2633,871.0
647,1939-11-27,5,Tulane ,18,2655,670.0
648,1939-11-27,6,Duquesne,11,2184,334.0
649,1939-11-27,7,Duke ,2,150,331.0
650,1939-11-27,8,Missouri,60,142,277.0
651,1939-11-27,9,Iowa,61,2294,129.0
652,1939-11-27,10,Holy Cross,17,107,123.0
653,1939-11-27,11,Notre Dame,7,87,105.0
654,1939-11-27,12,Ohio State,31,194,95.0
655,1939-11-27,13,UCLA,59,26,75.5
656,1939-11-27,14,Clemson ,62,228,46.0
657,1939-11-27,15,Michigan,48,130,40.5
658,1939-11-27,16,North Carolina,40,153,40.0
659,1939-11-27,17,Georgetown,53,46,33.0
660,1939-11-27,18,Nebraska,15,158,30.0
661,1939-11-27,19,San Jose State,64,23,29.0
662,1939-11-27,20,Santa Clara,23,,22.0
663,1939-11-27,NR,Oklahoma,50,201,0.0
664,1939-11-27,NR,Georgia Tech,63,59,0.0
665,1939-11-27,NR,Princeton,22,163,0.0
666,1939-12-04,1,Texas A&M ,14,245,763.0
667,1939-12-04,2,Tennessee ,28,2633,741.0
668,1939-12-04,3,USC ,6,30,709.0
669,1939-12-04,4,Cornell ,38,172,665.0
670,1939-12-04,5,Tulane ,18,2655,572.0
671,1939-12-04,6,Duke ,2,150,307.0
672,1939-12-04,7,Missouri,60,142,242.0
673,1939-12-04,8,Iowa,61,2294,138.0
674,1939-12-04,9,UCLA,59,26,99.5
675,1939-12-04,10,Duquesne,11,2184,90.0
676,1939-12-04,11,Notre Dame,7,87,88.5
677,1939-12-04,12,Ohio State,31,194,82.0
678,1939-12-04,13,Georgia Tech,63,59,62.0
679,1939-12-04,14,Boston College,65,103,57.0
680,1939-12-04,15,Clemson ,62,228,46.0
681,1939-12-04,16,Santa Clara,23,,39.0
682,1939-12-04,17,Nebraska,15,158,21.0
683,1939-12-04,18,San Jose State,64,23,20.0
684,1939-12-04,18,Fordham,16,2230,20.0
685,1939-12-04,20,Georgetown,53,46,19.0
686,1939-12-04,NR,Holy Cross,17,107,0.0
687,1939-12-04,NR,Michigan,48,130,0.0
688,1939-12-04,NR,North Carolina,40,153,0.0
689,1939 Final,1,Texas A&M ,14,245,1091.0
690,1939 Final,2,Tennessee ,28,2633,970.0
691,1939 Final,3,USC ,6,30,891.0
692,1939 Final,4,Cornell ,38,172,889.0
693,1939 Final,5,Tulane,18,2655,804.0
694,1939 Final,6,Missouri,60,142,318.33
695,1939 Final,7,UCLA,59,26,289.83
696,1939 Final,8,Duke ,2,150,232.0
697,1939 Final,9,Iowa,61,2294,220.83
698,1939 Final,10,Duquesne,11,2184,130.0
699,1939 Final,11,Boston College,65,103,120.5
700,1939 Final,12,Clemson,62,228,112.0
701,1939 Final,13,Notre Dame,7,87,92.0
702,1939 Final,14,Santa Clara,23,,87.0
703,1939 Final,15,Ohio State,31,194,70.0
704,1939 Final,16,Georgia Tech,63,59,59.0
705,1939 Final,17,Fordham,16,2230,26.0
706,1939 Final,18,Nebraska,15,158,22.0
707,1939 Final,19,Oklahoma,50,201,20.0
708,1939 Final,20,Michigan,48,130,18.0
709,1939 Final,NR,San Jose State,64,23,0.0
710,1939 Final,NR,Georgetown,53,46,0.0
711,1940-10-14,1,Cornell ,38,172,1396.0
712,1940-10-14,2,Texas A&M ,14,245,1015.0
713,1940-10-14,3,Michigan ,48,130,1004.0
714,1940-10-14,4,Northwestern ,4,77,898.0
715,1940-10-14,5,Tennessee ,28,2633,772.0
716,1940-10-14,6,Notre Dame ,7,87,753.0
717,1940-10-14,7,Minnesota ,1,135,630.0
718,1940-10-14,8,Boston College,65,103,449.0
719,1940-10-14,9,Penn,24,219,354.0
720,1940-10-14,10,Stanford,46,24,267.0
721,1940-10-14,11,Fordham,16,2230,195.0
722,1940-10-14,12,Clemson,62,228,160.0
723,1940-10-14,13,Mississippi,55,145,134.0
724,1940-10-14,14,Texas,66,251,99.0
725,1940-10-14,15,Ohio State,31,194,92.0
726,1940-10-14,16,Washington,8,264,72.0
727,1940-10-14,17,USC,6,30,34.0
728,1940-10-14,18,Oregon State,56,204,32.0
729,1940-10-14,19,Washington State,26,265,23.0
730,1940-10-14,20,Iowa,61,2294,22.0
731,1940-10-21,1,Cornell ,38,172,1473.0
732,1940-10-21,2,Notre Dame ,7,87,1152.0
733,1940-10-21,3,Michigan ,48,130,1040.0
734,1940-10-21,4,Texas A&M ,14,245,1037.0
735,1940-10-21,5,Tennessee ,28,2633,880.0
736,1940-10-21,6,Minnesota ,1,135,817.0
737,1940-10-21,7,Northwestern,4,77,592.0
738,1940-10-21,8,Penn,24,219,539.0
739,1940-10-21,9,Stanford,46,24,350.0
740,1940-10-21,10,Boston College,65,103,334.0
741,1940-10-21,11,Fordham,16,2230,304.0
742,1940-10-21,12,Texas,66,251,107.0
743,1940-10-21,13,Clemson ,62,228,86.0
744,1940-10-21,14,Mississippi ,55,145,80.0
745,1940-10-21,15,Georgetown,53,46,38.0
746,1940-10-21,16,Washington,8,264,28.0
747,1940-10-21,17,USC,6,30,13.0
748,1940-10-21,18,Nebraska,15,158,12.0
749,1940-10-21,19,SMU,19,2567,11.0
750,1940-10-21,20,Columbia,67,171,8.0
751,1940-10-21,NR,Ohio State,31,194,0.0
752,1940-10-21,NR,Oregon State,56,204,0.0
753,1940-10-21,NR,Washington State,26,265,0.0
754,1940-10-21,NR,Iowa,61,2294,0.0
755,1940-10-28,1,Cornell ,38,172,1461.5
756,1940-10-28,2,Notre Dame ,7,87,1315.5
757,1940-10-28,3,Michigan ,48,130,1208.0
758,1940-10-28,4,Minnesota ,1,135,1044.0
759,1940-10-28,5,Texas A&M ,14,245,970.0
760,1940-10-28,6,Stanford,46,24,738.0
761,1940-10-28,7,Tennessee,28,2633,665.0
762,1940-10-28,8,Northwestern ,4,77,639.0
763,1940-10-28,9,Boston College ,65,103,401.0
764,1940-10-28,10,Clemson ,62,228,132.0
765,1940-10-28,10,Georgetown ,53,46,132.0
766,1940-10-28,12,Nebraska,15,158,42.0
767,1940-10-28,13,Washington,8,264,35.0
768,1940-10-28,14,Navy,33,2426,23.0
769,1940-10-28,15,Penn,24,219,17.0
770,1940-10-28,15,SMU,19,2567,17.0
771,1940-10-28,17,Detroit,42,,11.0
772,1940-10-28,18,Duke,2,150,10.0
773,1940-10-28,18,Penn State,68,213,10.0
774,1940-10-28,20,Mississippi State,69,344,9.0
775,1940-10-28,20,Santa Clara,23,,9.0
776,1940-10-28,NR,Fordham,16,2230,0.0
777,1940-10-28,NR,Texas,66,251,0.0
778,1940-10-28,NR,Mississippi,55,145,0.0
779,1940-10-28,NR,USC,6,30,0.0
780,1940-11-04,1,Cornell ,38,172,1560.0
781,1940-11-04,2,Minnesota ,1,135,1420.0
782,1940-11-04,3,Michigan ,48,130,1258.0
783,1940-11-04,4,Texas A&M ,14,245,1185.0
784,1940-11-04,5,Tennessee ,28,2633,929.0
785,1940-11-04,6,Stanford ,46,24,906.0
786,1940-11-04,7,Notre Dame,7,87,769.0
787,1940-11-04,8,Boston College ,65,103,527.0
788,1940-11-04,9,Georgetown,53,46,347.0
789,1940-11-04,10,Northwestern,4,77,316.0
790,1940-11-04,11,Washington,8,264,87.0
791,1940-11-04,12,Nebraska,15,158,84.0
792,1940-11-04,12,Duke,2,150,84.0
793,1940-11-04,14,SMU,19,2567,58.0
794,1940-11-04,15,Penn,24,219,23.0
795,1940-11-04,16,Penn State,68,213,17.0
796,1940-11-04,17,Fordham,16,2230,16.0
797,1940-11-04,18,Lafayette,70,322,10.0
798,1940-11-04,19,Mississippi State,69,344,9.0
799,1940-11-04,19,Santa Clara,23,,9.0
800,1940-11-04,NR,Clemson,62,228,0.0
801,1940-11-04,NR,Navy,33,2426,0.0
802,1940-11-04,NR,Detroit,42,,0.0
803,1940-11-11,1,Minnesota ,1,135,1314.0
804,1940-11-11,2,Cornell ,38,172,1260.0
805,1940-11-11,3,Texas A&M ,14,245,1202.0
806,1940-11-11,4,Stanford ,46,24,1066.0
807,1940-11-11,5,Tennessee ,28,2633,698.5
808,1940-11-11,6,Michigan,48,130,585.0
809,1940-11-11,7,Notre Dame,7,87,581.0
810,1940-11-11,8,Boston College,65,103,548.5
811,1940-11-11,9,Georgetown,53,46,352.5
812,1940-11-11,10,Northwestern,4,77,276.0
813,1940-11-11,11,Nebraska,15,158,139.5
814,1940-11-11,12,Duke ,2,150,59.0
815,1940-11-11,13,Fordham,16,2230,36.0
816,1940-11-11,14,Alabama,25,333,26.0
817,1940-11-11,15,Mississippi State,69,344,24.0
818,1940-11-11,16,Santa Clara,23,,19.0
819,1940-11-11,17,Washington,8,264,15.0
820,1940-11-11,17,Mississippi,55,145,15.0
821,1940-11-11,19,Oregon State,56,204,11.0
822,1940-11-11,20,SMU,19,2567,4.0
823,1940-11-11,20,Penn State,68,213,4.0
824,1940-11-11,NR,Penn,24,219,0.0
825,1940-11-11,NR,Lafayette,70,322,0.0
826,1940-11-18,1,Minnesota ,1,135,1544.0
827,1940-11-18,2,Texas A&M ,14,245,1485.0
828,1940-11-18,3,Stanford ,46,24,1331.0
829,1940-11-18,4,Boston College ,65,103,1043.5
830,1940-11-18,5,Cornell ,38,172,885.0
831,1940-11-18,6,Tennessee ,28,2633,851.0
832,1940-11-18,7,Michigan,48,130,821.0
833,1940-11-18,8,Nebraska,15,158,329.0
834,1940-11-18,9,Georgetown,53,46,318.5
835,1940-11-18,10,Northwestern,4,77,105.0
836,1940-11-18,11,Mississippi,55,145,86.25
837,1940-11-18,12,Penn,24,219,84.0
838,1940-11-18,13,Washington,8,264,60.0
839,1940-11-18,14,Notre Dame,7,87,59.25
840,1940-11-18,15,Fordham,16,2230,57.25
841,1940-11-18,16,Mississippi State,69,344,47.25
842,1940-11-18,17,Alabama,25,333,47.0
843,1940-11-18,18,SMU,19,2567,46.0
844,1940-11-18,19,Santa Clara,23,,33.0
845,1940-11-18,20,Penn State,68,213,25.0
846,1940-11-18,20,Texas Tech,52,2641,25.0
847,1940-11-18,NR,Duke,2,150,0.0
848,1940-11-18,NR,Oregon State,56,204,0.0
849,1940-11-25,1,Minnesota ,1,135,1562.0
850,1940-11-25,2,Texas A&M ,14,245,1476.0
851,1940-11-25,3,Stanford ,46,24,1264.0
852,1940-11-25,4,Boston College ,65,103,1114.0
853,1940-11-25,5,Michigan ,48,130,1042.0
854,1940-11-25,6,Tennessee ,28,2633,959.0
855,1940-11-25,7,Northwestern,4,77,396.0
856,1940-11-25,8,Nebraska,15,158,391.0
857,1940-11-25,9,Georgetown,53,46,229.43
858,1940-11-25,10,Penn,24,219,227.43
859,1940-11-25,11,Mississippi State,69,344,177.93
860,1940-11-25,12,Washington,8,264,135.43
861,1940-11-25,13,Cornell,38,172,87.43
862,1940-11-25,14,Fordham,16,2230,85.0
863,1940-11-25,15,Santa Clara,23,,59.43
864,1940-11-25,16,SMU,19,2567,34.0
865,1940-11-25,17,Alabama,25,333,16.5
866,1940-11-25,18,Texas Tech,52,2641,7.0
867,1940-11-25,18,Lafayette,70,322,7.0
868,1940-11-25,20,Duke,2,150,5.0
869,1940-11-25,20,Hardin-Simmons,71,,5.0
870,1940-11-25,NR,Mississippi,55,145,0.0
871,1940-11-25,NR,Notre Dame,7,87,0.0
872,1940-11-25,NR,Penn State,68,213,0.0
873,1940 Final,1,Minnesota ,1,135,1244.0
874,1940 Final,2,Stanford ,46,24,1125.0
875,1940 Final,3,Michigan ,48,130,914.0
876,1940 Final,4,Tennessee ,28,2633,885.0
877,1940 Final,5,Boston College ,65,103,798.0
878,1940 Final,6,Texas A&M ,14,245,728.0
879,1940 Final,7,Nebraska,15,158,514.0
880,1940 Final,8,Northwestern,4,77,323.0
881,1940 Final,9,Mississippi State ,69,344,233.13
882,1940 Final,10,Washington,8,264,210.13
883,1940 Final,11,Santa Clara,23,,198.13
884,1940 Final,12,Fordham,16,2230,157.13
885,1940 Final,13,Georgetown,53,46,133.13
886,1940 Final,14,Penn,24,219,87.13
887,1940 Final,15,Cornell,38,172,30.13
888,1940 Final,16,SMU,19,2567,9.13
889,1940 Final,17,Hardin-Simmons,71,,9.0
890,1940 Final,18,Duke,2,150,8.0
891,1940 Final,19,Lafayette,70,322,4.0
892,1940 Final,NR,Alabama,25,333,0.0
893,1940 Final,NR,Texas Tech,52,2641,0.0
894,1941-10-13,1,Minnesota ,1,135,1081.0
895,1941-10-13,2,Texas ,66,251,934.0
896,1941-10-13,3,Duke ,2,150,801.5
897,1941-10-13,4,Fordham,16,2230,508.5
898,1941-10-13,5,Northwestern ,4,77,496.0
899,1941-10-13,6,Michigan ,48,130,473.0
900,1941-10-13,7,Navy ,33,2426,446.5
901,1941-10-13,8,Notre Dame,7,87,388.5
902,1941-10-13,9,Santa Clara ,23,,240.5
903,1941-10-13,10,Ohio State ,31,194,203.0
904,1941-10-13,11,Penn,24,219,172.5
905,1941-10-13,12,Rice,43,242,160.0
906,1941-10-13,13,Clemson ,62,228,108.0
907,1941-10-13,14,Texas A&M,14,245,87.0
908,1941-10-13,15,Nebraska,15,158,84.0
909,1941-10-13,16,Oregon State,56,204,81.0
910,1941-10-13,17,Tulane ,18,2655,66.0
911,1941-10-13,18,Vanderbilt,39,238,41.0
912,1941-10-13,19,Mississippi State,69,344,28.0
913,1941-10-13,20,Columbia,67,171,20.0
914,1941-10-20,1,Minnesota ,1,135,1169.0
915,1941-10-20,2,Texas ,66,251,1095.0
916,1941-10-20,3,Michigan ,48,130,906.0
917,1941-10-20,4,Duke ,2,150,758.0
918,1941-10-20,5,Navy ,33,2426,614.0
919,1941-10-20,6,Fordham,16,2230,500.0
920,1941-10-20,7,Notre Dame,7,87,354.0
921,1941-10-20,8,Santa Clara,23,,252.0
922,1941-10-20,9,Texas A&M,14,245,243.0
923,1941-10-20,10,Tulane ,18,2655,220.0
924,1941-10-20,11,Ohio State ,31,194,206.0
925,1941-10-20,12,Penn,24,219,139.0
926,1941-10-20,13,Northwestern,4,77,96.0
927,1941-10-20,14,Clemson ,62,228,70.0
928,1941-10-20,15,Vanderbilt,39,238,62.0
929,1941-10-20,16,Oregon,54,2483,53.0
930,1941-10-20,17,Temple,30,218,51.0
931,1941-10-20,18,Oregon State,56,204,48.0
932,1941-10-20,19,Stanford,46,24,24.0
933,1941-10-20,19,Villanova,41,222,24.0
934,1941-10-20,NR,Rice,43,242,0.0
935,1941-10-20,NR,Nebraska,15,158,0.0
936,1941-10-20,NR,Mississippi State,69,344,0.0
937,1941-10-20,NR,Columbia,67,171,0.0
938,1941-10-27,1,Minnesota ,1,135,1161.0
939,1941-10-27,1,Texas ,66,251,1161.0
940,1941-10-27,3,Fordham ,16,2230,784.0
941,1941-10-27,4,Duke ,2,150,702.0
942,1941-10-27,5,Texas A&M,14,245,663.0
943,1941-10-27,6,Notre Dame,7,87,636.0
944,1941-10-27,7,Michigan,48,130,396.0
945,1941-10-27,8,Penn ,24,219,315.0
946,1941-10-27,9,Northwestern,4,77,231.0
947,1941-10-27,10,Vanderbilt,39,238,190.0
948,1941-10-27,11,Navy,33,2426,163.0
949,1941-10-27,12,Stanford,46,24,156.0
950,1941-10-27,13,Temple,30,218,107.0
951,1941-10-27,14,Army,3,349,55.0
952,1941-10-27,15,Alabama,25,333,42.0
953,1941-10-27,16,Duquesne,11,2184,24.0
954,1941-10-27,17,Mississippi,55,145,23.0
955,1941-10-27,17,Mississippi State,69,344,23.0
956,1941-10-27,19,Missouri,60,142,22.0
957,1941-10-27,20,SMU,19,2567,16.0
958,1941-10-27,NR,Santa Clara,23,,0.0
959,1941-10-27,NR,Tulane,18,2655,0.0
960,1941-10-27,NR,Ohio State,31,194,0.0
961,1941-10-27,NR,Clemson,62,228,0.0
962,1941-10-27,NR,Oregon,54,2483,0.0
963,1941-11-03,1,Texas ,66,251,1148.0
964,1941-11-03,2,Minnesota ,1,135,1111.0
965,1941-11-03,3,Fordham ,16,2230,852.0
966,1941-11-03,4,Duke ,2,150,740.0
967,1941-11-03,5,Texas A&M,14,245,585.0
968,1941-11-03,6,Navy,33,2426,500.33
969,1941-11-03,7,Notre Dame,7,87,378.33
970,1941-11-03,8,Michigan,48,130,368.5
971,1941-11-03,9,Stanford,46,24,353.6
972,1941-11-03,10,Northwestern,4,77,196.6
973,1941-11-03,11,Army,3,349,158.33
974,1941-11-03,12,Duquesne,11,2184,89.0
975,1941-11-03,13,Alabama,25,333,70.5
976,1941-11-03,14,Tulane,18,2655,53.0
977,1941-11-03,15,Mississippi State,69,344,24.0
978,1941-11-03,16,Mississippi,55,145,22.0
979,1941-11-03,17,Missouri,60,142,18.6
980,1941-11-03,18,Syracuse,37,183,11.0
981,1941-11-03,19,Penn,24,219,4.6
982,1941-11-03,20,Ohio State,31,194,3.6
983,1941-11-03,NR,Vanderbilt,39,238,0.0
984,1941-11-03,NR,Temple,30,218,0.0
985,1941-11-03,NR,SMU,19,2567,0.0
986,1941-11-10,1,Minnesota ,1,135,1187.0
987,1941-11-10,2,Texas ,66,251,881.0
988,1941-11-10,3,Duke ,2,150,844.0
989,1941-11-10,4,Texas A&M ,14,245,794.0
990,1941-11-10,5,Notre Dame,7,87,751.0
991,1941-11-10,6,Stanford ,46,24,542.0
992,1941-11-10,7,Michigan,48,130,469.0
993,1941-11-10,8,Northwestern,4,77,286.67
994,1941-11-10,9,Alabama,25,333,237.67
995,1941-11-10,10,Duquesne,11,2184,179.0
996,1941-11-10,11,Fordham,16,2230,137.67
997,1941-11-10,12,Navy,33,2426,120.67
998,1941-11-10,13,Mississippi State ,69,344,111.17
999,1941-11-10,14,Penn,24,219,34.67
1000,1941-11-10,15,Mississippi ,55,145,30.5
1001,1941-11-10,16,Missouri,60,142,25.67
1002,1941-11-10,17,Harvard,72,108,24.0
1003,1941-11-10,18,Boston College,65,103,15.0
1004,1941-11-10,19,Army,3,349,10.0
1005,1941-11-10,20,Ohio State,31,194,9.67
1006,1941-11-10,NR,Tulane,18,2655,0.0
1007,1941-11-10,NR,Syracuse,37,183,0.0
1008,1941-11-17,1,Minnesota ,1,135,1279.0
1009,1941-11-17,2,Texas A&M ,14,245,993.0
1010,1941-11-17,3,Duke ,2,150,941.0
1011,1941-11-17,4,Notre Dame,7,87,938.0
1012,1941-11-17,5,Michigan,48,130,682.0
1013,1941-11-17,6,Duquesne,11,2184,580.0
1014,1941-11-17,7,Alabama,25,333,415.0
1015,1941-11-17,8,Missouri,60,142,238.0
1016,1941-11-17,9,Texas,66,251,228.0
1017,1941-11-17,10,Northwestern,4,77,204.0
1018,1941-11-17,11,Fordham,16,2230,196.0
1019,1941-11-17,12,Navy,33,2426,117.0
1020,1941-11-17,13,Penn,24,219,83.0
1021,1941-11-17,14,Ohio State,31,194,48.0
1022,1941-11-17,15,Mississippi,55,145,46.0
1023,1941-11-17,16,Oregon State,56,204,31.0
1024,1941-11-17,17,Stanford,46,24,28.0
1025,1941-11-17,18,Clemson,62,228,18.0
1026,1941-11-17,19,TCU,29,2628,16.0
1027,1941-11-17,20,Georgia,73,61,13.0
1028,1941-11-17,20,Washington,8,264,13.0
1029,1941-11-17,NR,Mississippi State,69,344,0.0
1030,1941-11-17,NR,Harvard,72,108,0.0
1031,1941-11-17,NR,Boston College,65,103,0.0
1032,1941-11-17,NR,Army,3,349,0.0
1033,1941-11-24,1,Minnesota ,1,135,1124.0
1034,1941-11-24,2,Texas A&M ,14,245,922.0
1035,1941-11-24,3,Duke ,2,150,912.0
1036,1941-11-24,4,Notre Dame ,7,87,778.0
1037,1941-11-24,5,Duquesne,11,2184,465.75
1038,1941-11-24,6,Michigan,48,130,378.0
1039,1941-11-24,7,Missouri ,60,142,349.0
1040,1941-11-24,8,Fordham,16,2230,241.75
1041,1941-11-24,9,Northwestern,4,77,182.75
1042,1941-11-24,10,Texas,66,251,157.0
1043,1941-11-24,11,Navy,33,2426,153.0
1044,1941-11-24,12,Vanderbilt,39,238,124.75
1045,1941-11-24,13,Penn,24,219,103.0
1046,1941-11-24,14,Mississippi,55,145,77.0
1047,1941-11-24,15,Ohio State,31,194,71.0
1048,1941-11-24,16,Clemson,62,228,70.0
1049,1941-11-24,17,Oregon State,56,204,63.0
1050,1941-11-24,18,Alabama,25,333,37.0
1051,1941-11-24,19,Harvard,72,108,28.0
1052,1941-11-24,20,Georgia,73,61,27.0
1053,1941-11-24,NR,Stanford,46,24,0.0
1054,1941-11-24,NR,TCU,29,2628,0.0
1055,1941-11-24,NR,Washington,8,264,0.0
1056,1941 Final,1,Minnesota ,1,135,945.5
1057,1941 Final,2,Duke ,2,150,725.5
1058,1941 Final,3,Notre Dame,7,87,675.0
1059,1941 Final,4,Texas ,66,251,494.67
1060,1941 Final,5,Michigan,48,130,455.0
1061,1941 Final,6,Fordham,16,2230,399.33
1062,1941 Final,7,Missouri ,60,142,328.0
1063,1941 Final,8,Duquesne,11,2184,309.67
1064,1941 Final,9,Texas A&M,14,245,229.67
1065,1941 Final,10,Navy,33,2426,220.67
1066,1941 Final,11,Northwestern,4,77,167.0
1067,1941 Final,12,Oregon State,56,204,132.67
1068,1941 Final,13,Ohio State,31,194,81.0
1069,1941 Final,14,Georgia,73,61,62.67
1070,1941 Final,15,Penn,24,219,61.67
1071,1941 Final,16,Mississippi State,69,344,18.67
1072,1941 Final,17,Mississippi,55,145,10.0
1073,1941 Final,18,Tennessee,28,2633,8.0
1074,1941 Final,19,Washington State,26,265,7.0
1075,1941 Final,20,Alabama,25,333,6.0
1076,1941 Final,NR,Vanderbilt,39,238,0.0
1077,1941 Final,NR,Clemson,62,228,0.0
1078,1941 Final,NR,Harvard,72,108,0.0
1079,1942-10-12,1,Ohio State ,31,194,636.0
1080,1942-10-12,2,Georgia ,73,61,494.0
1081,1942-10-12,3,Michigan ,48,130,418.0
1082,1942-10-12,4,Alabama ,25,333,356.0
1083,1942-10-12,5,Illinois ,74,356,326.0
1084,1942-10-12,6,Georgia Tech ,63,59,300.0
1085,1942-10-12,7,Wisconsin,36,275,296.0
1086,1942-10-12,8,Penn ,24,219,289.0
1087,1942-10-12,9,Colgate ,75,2142,170.0
1088,1942-10-12,10,Washington State ,26,265,168.0
1089,1942-10-12,11,Boston College ,65,103,156.0
1090,1942-10-12,12,Vanderbilt,39,238,151.0
1091,1942-10-12,13,Duquesne ,11,2184,150.0
1092,1942-10-12,14,Minnesota ,1,135,149.0
1093,1942-10-12,15,Santa Clara ,23,,140.0
1094,1942-10-12,15,Tennessee ,28,2633,140.0
1095,1942-10-12,17,TCU,29,2628,120.0
1096,1942-10-12,18,Army,3,349,65.0
1097,1942-10-12,19,Iowa,61,2294,51.0
1098,1942-10-12,20,Texas,66,251,46.0
1099,1942-10-19,1,Ohio State ,31,194,1030.0
1100,1942-10-19,2,Georgia ,73,61,973.0
1101,1942-10-19,3,Alabama ,25,333,822.0
1102,1942-10-19,4,Michigan ,48,130,606.0
1103,1942-10-19,5,Illinois ,74,356,516.0
1104,1942-10-19,6,Georgia Tech ,63,59,487.0
1105,1942-10-19,7,Wisconsin ,36,275,430.0
1106,1942-10-19,8,Notre Dame ,7,87,387.0
1107,1942-10-19,9,Santa Clara ,23,,282.0
1108,1942-10-19,10,Boston College ,65,103,248.0
1109,1942-10-19,11,Army,3,349,227.0
1110,1942-10-19,12,TCU,29,2628,225.0
1111,1942-10-19,13,Minnesota,1,135,55.0
1112,1942-10-19,14,UCLA,59,26,50.0
1113,1942-10-19,15,Texas,66,251,45.0
1114,1942-10-19,16,Mississippi State,69,344,31.0
