Season,Date,Team1,Team1 Location,Team2,Team2 Location,Open1,Open2,Close1,Close2,MoneyLine1,MoneyLine2,Team1 Score,Team2 Score,Result of Home Team
2008,2008-01-05,Hofstra,H,JamesMadison,V,150.5,2.5,151,1.5,110,-130,66,60,1
2008,2008-01-05,Drexel,H,Delaware,V,6.5,117.5,6.5,122,-300,250,63,67,0
2008,2008-01-05,GeorgeMason,H,TowsonState,V,16,132,16,132.5,NL,NL,72,63,1
2008,2008-01-05,ColoradoState,H,UNLV,V,132.5,7.5,134,8,310,-380,62,65,0
2008,2008-01-05,Wyoming,H,NewMexico,V,142.5,6,140,6,230,-270,92,99,0
2008,2008-01-05,California,H,UCLA,V,139.5,5,142.5,4,165,-190,58,70,0
2008,2008-01-05,NCWilmington,H,VaCommonwealth,V,142,5.5,141.5,5.5,210,-250,57,72,0
2008,2008-01-05,St.Johns,H,Cincinnati,V,3,126.5,4,128,-170,150,70,58,1
2008,2008-01-05,Texas,H,SaintMarysCA,V,9.5,144.5,8.5,144.5,-400,320,81,62,1
2008,2008-01-05,OldDominion,H,William&Mary,V,10.5,121.5,12,123,-800,600,61,70,0
2008,2008-01-05,IndianaState,H,NorthernIowa,V,2,115.5,117.5,1,-130,110,74,56,1
2008,2008-01-05,Akron,H,MiamiOhio,V,5,124.5,5,123,-220,180,69,54,1
2008,2008-01-05,FloridaState,H,LaSalle,V,17,146.5,17.5,146.5,NL,NL,81,76,1
2008,2008-01-05,FloridaIntl,H,FlaAtlantic,V,4.5,139,3,138,-155,135,69,58,1
2008,2008-01-05,ClevelandState,H,IllinoisChicago,V,3.5,140.5,4,140,-175,155,68,51,1
2008,2008-01-05,WiscMilwaukee,H,DetroitU,V,5.5,134.5,6.5,133,-280,240,55,53,1
2008,2008-01-05,TexasA&M,H,LSU,V,16.5,135.5,16,135,NL,NL,79,53,1
2008,2008-01-05,WiscGreenBay,H,WrightState,V,5.5,138,4.5,136,-210,175,52,49,1
2008,2008-01-05,Depaul,H,Providence,V,1.5,156.5,2,153.5,-135,115,70,65,1
2008,2008-01-05,MichiganState,H,MinnesotaU,V,12,138,11,138,-700,500,65,59,1
2008,2008-01-05,MissouriSt,H,Creighton,V,3,137.5,3,138,-155,135,49,50,0
2008,2008-01-05,IllinoisState,H,SoIllinois,V,5.5,120,5,120,-230,190,56,47,1
2008,2008-01-05,Gonzaga,H,Georgia,V,13,135,12.5,135.5,-1000,700,75,67,1
2008,2008-01-05,Stanford,H,USC,V,7,134,7.5,131,-320,260,52,46,1
2008,2008-01-05,Vanderbilt,H,Massachusetts,V,7,172.5,7,170.5,-300,250,97,88,1
2008,2008-01-05,ULLafayette,H,NewOrleansU,V,2.5,143.5,3.5,141.5,-155,135,67,57,1
2008,2008-01-05,MiddleTennSt,H,DenverU,V,4.5,117.5,4.5,115.5,-220,180,68,50,1
2008,2008-01-05,ArkansasState,H,ArkansasLR,V,134.5,2,134,1,110,-130,77,62,1
2008,2008-01-05,SouthAlabama,H,WesternKentucky,V,4,145,3.5,144.5,-170,150,65,61,1
2008,2008-01-05,Bradley,H,WichitaState,V,4.5,126.5,3.5,128.5,-160,140,73,80,0
2008,2008-01-05,Baylor,H,Arkansas,V,1.5,144.5,145,pk,-135,115,78,85,0
2008,2008-01-05,NewMexicoState,H,FresnoState,V,7,141,8,140,-350,290,77,67,1
2008,2008-01-05,NotreDame,H,Connecticut,V,5.5,151.5,5.5,152.5,-250,210,73,67,1
2008,2008-01-05,IdahoU,H,BoiseState,V,144,9,147,9,360,-460,84,95,0
2008,2008-01-05,SanJoseState,H,Hawaii,V,3,136,1.5,135.5,-140,120,79,85,0
2008,2008-01-05,WashingtonU,H,WashingtonState,V,135.5,3.5,132,3.5,145,-165,52,56,0
2008,2008-01-05,CalPolySLO,H,LongBeachState,V,5.5,134,7,133.5,-280,240,64,52,1
2008,2008-01-05,CalSantaBarb,H,CSNorthridge,V,7.5,143,7,144,-320,260,84,88,0
2008,2008-01-05,SanDiegoState,H,TCU,V,11,142,10,141.5,-500,400,64,57,1
2008,2008-01-05,TheCitadel,H,AppalachianSt,V,142.5,13,140,12.5,700,-1000,50,63,0
2008,2008-01-05,Manhattan,H,Niagara,V,141,2,141,1.5,115,-135,86,96,0
2008,2008-01-05,NCGreensboro,H,GeorgiaSouthern,V,3.5,137,5,136.5,-220,180,79,67,1
2008,2008-01-05,Furman,H,TennesseeChat,V,143,8.5,143,7,250,-300,60,77,0
2008,2008-01-05,CollCharleston,H,Elon,V,10.5,136.5,9.5,136,-500,400,78,65,1
2008,2008-01-05,Davidson,H,WesternCarolina,V,21.5,146.5,21.5,145.5,NL,NL,86,73,1
2008,2008-01-05,EasternKentucky,H,TennesseeTech,V,4.5,132,4,131.5,-180,160,64,75,0
2008,2008-01-05,TennMartin,H,Samford,V,2.5,130,2.5,128.5,-155,135,63,49,1
2008,2008-01-05,EasternIllinois,H,SEMissouriSt,V,143.5,1.5,1,146,NL,NL,71,82,0
2008,2008-01-05,MurrayState,H,TennesseeState,V,3.5,149,4,142,-170,150,92,88,1
2008,2008-01-05,AustinPeay,H,JacksonvilleSt,V,18,149,18,147.5,NL,NL,71,55,1
2008,2008-01-05,MontanaState,H,Montana,V,4.5,141,2.5,139,-140,120,74,58,1
2008,2008-01-05,PortlandState,H,NorthernArizona,V,4,144,4.5,142,-210,175,80,66,1
2008,2008-01-05,E.Washington,H,SacramentoState,V,9.5,137.5,9,137.5,-480,380,76,52,1
2008,2008-01-06,OhioState,H,Northwestern,V,16,129,15,127.5,-1600,1000,62,51,1
2008,2008-01-06,Villanova,H,Pittsburgh,V,5,147,2.5,142.5,-140,120,64,63,1
2008,2008-01-06,Illinois,H,PennState,V,9,125,8,129,-415,345,64,68,0
2008,2008-01-06,WestVirginia,H,Marquette,V,2.5,147,3.5,143.5,-165,145,79,64,1
2008,2008-01-06,Toledo,H,BallState,V,9.5,114,7,115,-310,260,58,54,1
2008,2008-01-06,CentralMichigan,H,EasternMichigan,V,6.5,141,7,139,-350,290,62,53,1
2008,2008-01-06,KentState,H,Buffalo,V,16.5,140,16,139,-1800,1100,68,63,1
2008,2008-01-06,Evansville,H,Drake,V,128,6,129.5,7.5,295,-355,68,71,0
2008,2008-01-06,Auburn,H,Xavier,V,145,8.5,145,8.5,370,-450,57,80,0
2008,2008-01-06,Duke,H,Cornell,V,31,161,29.5,161.5,-12000,6000,81,67,1
2008,2008-01-06,Clemson,H,NorthCarolina,V,164,4,163,5.5,200,-240,88,90,0
2008,2008-01-06,LoyolaMaryland,H,Iona,V,3,145,5,143.5,-235,195,63,51,1
2008,2008-01-06,Rider,H,Canisius,V,15,142,16.5,142,-2000,1200,102,51,1
2008,2008-01-06,NorthernColorado,H,WeberState,V,3,129,2.5,128.5,-140,120,55,52,1
2008,2008-01-06,Siena,H,St.Peter's,V,12,151,10.5,151.5,-650,525,79,56,1
2008,2008-01-07,YoungstownState,H,WiscMilwaukee,V,2.5,135,2,141,-130,110,39,61,0
2008,2008-01-07,NorthTexas,H,ULMonroe,V,10,152,8,154,-400,330,78,57,1
2008,2008-01-07,LoyolaChicago,H,Butler,V,121,12,122,11.5,645,-845,55,66,0
2008,2008-01-07,Colorado,H,Tulsa,V,2,127.5,3.5,128,-170,150,68,81,0
2008,2008-01-07,SantaClara,H,SanJoseState,V,12,126.5,10.5,128,-725,575,59,62,0
2008,2008-01-07,CalRiverside,H,CSFullerton,V,149,10,145.5,9.5,400,-500,47,77,0
2008,2008-01-07,NCGreensboro,H,TheCitadel,V,20,63.5,21,137,-4000,2000,84,54,1
2008,2008-01-07,Marist,H,Manhattan,V,9.5,72,8,136,-360,300,76,66,1
2008,2008-01-07,TennesseeTech,H,MoreheadState,V,8,56.5,8.5,136,-400,330,73,55,1
2008,2008-01-07,AustinPeay,H,EasternIllinois,V,16,59,16.5,134.5,-1800,1100,73,57,1
2008,2008-01-07,SEMissouriSt,H,MurrayState,V,3,150.5,2.5,151.5,-145,125,51,79,0
2008,2008-01-07,TennesseeState,H,TennMartin,V,7.5,155,7,155,-290,240,74,75,0
2008,2008-01-07,JacksonvilleSt,H,Samford,V,124.5,3,122,3.5,145,-165,53,57,0
2008,2008-01-08,WakeForest,H,BYU,V,140,1,144,1,100,-120,79,62,1
2008,2008-01-08,Connecticut,H,St.Johns,V,13,145.5,12.5,138.5,-900,650,81,65,1
2008,2008-01-08,Michigan,H,IndianaU,V,140,9.5,140,10,450,-550,64,78,0
2008,2008-01-08,MissouriSt,H,WichitaState,V,7,120,4.5,122.5,-205,175,71,47,1
2008,2008-01-08,SoIllinois,H,Bradley,V,11.5,129,9.5,131,-505,405,77,64,1
2008,2008-01-08,Baylor,H,Brown,V,16.5,140,16,143,-2000,1200,72,62,1
2008,2008-01-08,IllinoisState,H,NorthernIowa,V,9.5,115,7.5,117.5,-350,290,51,46,1
2008,2008-01-08,Alabama,H,Florida,V,2.5,151,3,148.5,-155,135,83,90,0
2008,2008-01-08,Marquette,H,SetonHall,V,16.5,163,16.5,160.5,-2000,1200,61,56,1
2008,2008-01-08,Depaul,H,Georgetown,V,140,6.5,135.5,7.5,280,-330,60,76,0
2008,2008-01-08,MichiganState,H,Purdue,V,14,134,13.5,133.5,-1100,750,78,75,1
2008,2008-01-08,SoMississippi,H,CentralFlorida,V,7,140,5,135,-215,185,41,52,0
2008,2008-01-08,FresnoState,H,SaintMarysCA,V,138,5,136,4,155,-175,68,77,0
2008,2008-01-08,Siena,H,Fairfield,V,9,146,9.5,141,-500,400,52,53,0
2008,2008-01-08,Kansas,H,LoyolaMaryland,V,35,145,31.5,146,-15000,7500,90,60,1
2008,2008-01-09,LaSalle,H,Richmond,V,6,133.5,5,129,-215,185,74,75,0
2008,2008-01-09,Dayton,H,RhodeIsland,V,2.5,148,3,150,-155,135,92,83,1
2008,2008-01-09,Delaware,H,GeorgeMason,V,126,5,128,6,230,-270,73,68,1
2008,2008-01-09,MemphisU,H,EastCarolina,V,30.5,144,28.5,140.5,-18000,9000,99,58,1
2008,2008-01-09,Xavier,H,St.Bonaventure,V,27.5,140,26,141.5,-15000,7500,83,68,1
2008,2008-01-09,Northeastern,H,Drexel,V,5.5,126,6,122.5,-260,220,79,45,1
2008,2008-01-09,OhioState,H,Iowa,V,13.5,120,13,118,-1100,750,79,48,1
2008,2008-01-09,William&Mary,H,JamesMadison,V,2,141,2,137,-130,110,69,66,1
2008,2008-01-09,Temple,H,Duke,V,147,11.5,150,13.5,750,-1100,64,74,0
2008,2008-01-09,TowsonState,H,OldDominion,V,129,2.5,129,3.5,150,-170,59,71,0
2008,2008-01-09,Duquesne,H,Fordham,V,10,159,11,153,-725,575,74,62,1
2008,2008-01-09,Clemson,H,NCCharlotte,V,15,145,15.5,143,-1700,1050,72,82,0
2008,2008-01-09,FloridaIntl,H,Troy,V,pk,162,pk,156.5,-110,-110,74,49,1
2008,2008-01-09,Georgia,H,GeorgiaTech,V,2.5,145,pk,144,-110,-110,79,72,1
2008,2008-01-09,Massachusetts,H,St.Josephs,V,2.5,157,3,156.5,-160,140,92,98,0
2008,2008-01-09,Providence,H,Rutgers,V,14,138,13,137.5,-1100,750,76,50,1
2008,2008-01-09,SouthFlorida,H,Pittsburgh,V,144,2.5,138.5,2.5,120,-140,66,79,0
2008,2008-01-09,Cincinnati,H,Syracuse,V,150,2.5,148,3.5,145,-165,74,66,1
2008,2008-01-09,Creighton,H,Evansville,V,13.5,133,15.5,130.5,-2000,1200,77,59,1
2008,2008-01-09,Drake,H,IndianaState,V,9.5,128,10.5,132,-650,525,75,50,1
2008,2008-01-09,LSU,H,MississippiSt,V,138,2.5,138.5,4,155,-175,39,61,0
2008,2008-01-09,MiddleTennSt,H,FlaAtlantic,V,8,136,8,134.5,-375,315,61,57,1
2008,2008-01-09,Rice,H,Marshall,V,130,4,129.5,5,190,-230,47,66,0
2008,2008-01-09,NewOrleansU,H,DenverU,V,8.5,128,8.5,125,-400,330,65,49,1
2008,2008-01-09,UTEP,H,SMU,V,14.5,140,17.5,140.5,-2500,1500,79,66,1
2008,2008-01-09,Vanderbilt,H,SouthCarolina,V,9.5,162,9,157.5,-425,355,80,73,1
2008,2008-01-09,Tennessee,H,Mississippi,V,10,164,8.5,165,-410,340,85,83,1
2008,2008-01-09,Tulane,H,UAB,V,1.5,133,pk,133.5,-110,-110,61,62,0
2008,2008-01-09,ArizonaState,H,Arizona,V,1.5,133,2.5,129,-145,125,64,59,1
2008,2008-01-09,MinnesotaU,H,Northwestern,V,13,127,13.5,131.5,-1100,750,82,63,1
2008,2008-01-09,Elon,H,Davidson,V,142,11.5,139.5,12,700,-1000,57,59,0
2008,2008-01-09,SanDiegoState,H,NorthernColorado,V,16,132,16.5,134.5,-2500,1450,56,62,0
2008,2008-01-10,DetroitU,H,ClevelandState,V,pk,128,126,3,130,-150,64,74,0
2008,2008-01-10,NCWilmington,H,Hofstra,V,5.5,144,6.5,144.5,-275,235,74,69,1
2008,2008-01-10,WrightState,H,YoungstownState,V,11.5,127,11.5,126,-900,650,66,55,1
2008,2008-01-10,Louisville,H,WestVirginia,V,4.5,139,2,135.5,-135,115,63,54,1
2008,2008-01-10,VaCommonwealth,H,GeorgiaState,V,17,134,17.5,131,-2500,1500,49,47,1
2008,2008-01-10,ArkansasState,H,NorthTexas,V,150,2,pk,147,-110,-110,63,74,0
2008,2008-01-10,GeoWashington,H,SaintLouis,V,2,119,1.5,120,-125,105,49,20,1
2008,2008-01-10,Valparaiso,H,WiscMilwaukee,V,11.5,140,10,139.5,-500,400,69,71,0
2008,2008-01-10,ArkansasLR,H,ULLafayette,V,4.5,129,4.5,125.5,-210,180,74,63,1
2008,2008-01-10,ULMonroe,H,WesternKentucky,V,150,6,150.5,6.5,235,-275,44,71,0
2008,2008-01-10,Auburn,H,Arkansas,V,139,6.5,138.5,6.5,225,-265,70,76,0
2008,2008-01-10,BoiseState,H,NewMexicoState,V,5,160,5.5,157,-250,210,73,76,0
2008,2008-01-10,Butler,H,WiscGreenBay,V,15,131,15,132,-1600,1000,74,65,1
2008,2008-01-10,Oregon,H,California,V,6,160,6,160,-260,220,79,70,1
2008,2008-01-10,OregonState,H,Stanford,V,125,10,125.5,9.5,400,-500,46,66,0
2008,2008-01-10,Wisconsin,H,Illinois,V,11,118,10.5,122,-700,550,70,60,1
2008,2008-01-10,CalIrvine,H,CalSantaBarb,V,1,141,1,137,-120,100,66,63,1
2008,2008-01-10,CSFullerton,H,CalPolySLO,V,12,151,13,152,-1100,750,78,64,1
2008,2008-01-10,CSNorthridge,H,UCDavis,V,15.5,143,15,145,-1600,1000,82,47,1
2008,2008-01-10,IdahoU,H,LouisianaTech,V,6,124,8,126,-370,310,85,78,1
2008,2008-01-10,LongBeachState,H,Pacific,V,138,5,132.5,7,250,-300,77,83,0
2008,2008-01-10,SanJoseState,H,Nevada,V,140,6,140.5,6,220,-260,62,60,1
2008,2008-01-10,UCLA,H,WashingtonU,V,16,140,15,141,-1700,1050,69,55,1
2008,2008-01-10,USC,H,WashingtonState,V,1.5,118.5,1.5,118,-125,105,58,73,0
2008,2008-01-10,Wofford,H,AppalachianSt,V,136,1,134,2,110,-130,49,52,0
2008,2008-01-10,WesternCarolina,H,Furman,V,10,136,8.5,136.5,-425,355,73,65,1
2008,2008-01-10,TennesseeChat,H,NCGreensboro,V,4,142,2.5,144.5,-140,120,78,73,1
2008,2008-01-10,MoreheadState,H,EasternKentucky,V,1,122,1,120,-120,100,62,53,1
2008,2008-01-10,GeorgiaSouthern,H,CollCharleston,V,3.5,148,4,145.5,-175,155,96,90,1
2008,2008-01-10,EasternIllinois,H,TennMartin,V,139,3,pk,137,-110,-110,63,69,0
2008,2008-01-10,Samford,H,TennesseeState,V,3,134,1.5,124,-130,110,46,55,0
2008,2008-01-10,NorthernArizona,H,Montana,V,3.5,141,3.5,138.5,-170,150,72,64,1
2008,2008-01-10,JacksonvilleSt,H,TennesseeTech,V,139,5,145.5,6,210,-250,79,74,1
2008,2008-01-10,MurrayState,H,AustinPeay,V,2.5,142,1,137.5,-120,100,82,70,1
2008,2008-01-10,IdahoState,H,E.Washington,V,1.5,125,3,126,-160,140,58,56,1
2008,2008-01-10,WeberState,H,PortlandState,V,pk,129,1,127.5,-120,100,73,68,1
2008,2008-01-10,SacramentoState,H,MontanaState,V,150,9,143.5,8.5,330,-400,78,77,1
2008,2008-01-11,Dartmouth,H,Harvard,V,139.5,3.5,139.5,2.5,120,-140,73,56,1
2008,2008-01-11,Canisius,H,Manhattan,V,137,6,136.5,5,190,-230,65,69,0
2008,2008-01-11,Fairfield,H,LoyolaMaryland,V,4,136,4.5,132,-230,190,63,67,0
2008,2008-01-11,Iona,H,Rider,V,143.5,2,145.5,3.5,150,-170,64,72,0
2008,2008-01-11,Marist,H,St.Peter's,V,11.5,139,11.5,138,-800,600,86,71,1
2008,2008-01-11,Niagara,H,Siena,V,4,157,4,155.5,-190,160,84,94,0
2008,2008-01-12,Florida,H,Auburn,V,15,144,13.5,143,-1100,750,72,56,1
2008,2008-01-12,NorthCarolina,H,NCState,V,20.5,156,18,153,-2000,1200,93,62,1
2008,2008-01-12,Xavier,H,Fordham,V,19.5,143,18.5,139,-2000,1200,68,50,1
2008,2008-01-12,VaCommonwealth,H,Hofstra,V,15,132,15,133,-1500,950,59,49,1
2008,2008-01-12,St.Johns,H,Depaul,V,3.5,143,3.5,138.5,-170,150,54,60,0
2008,2008-01-12,Kentucky,H,Vanderbilt,V,pk,154,1.5,152.5,-125,105,79,73,1
2008,2008-01-12,Missouri,H,Texas,V,pk,155,1,155,-120,100,97,84,1
2008,2008-01-12,OklahomaState,H,TexasTech,V,5.5,136,4,136.5,-200,170,74,55,1
2008,2008-01-12,Butler,H,WiscMilwaukee,V,14.5,128,15,131.5,-1600,1000,72,56,1
2008,2008-01-12,GeorgeMason,H,Northeastern,V,9,130,9.5,129.5,-500,400,80,52,1
2008,2008-01-12,Georgetown,H,Connecticut,V,9.5,138,9.5,137,-560,460,72,69,1
2008,2008-01-12,GeorgiaState,H,William&Mary,V,1.5,125,1,127.5,-120,100,58,60,0
2008,2008-01-12,Marquette,H,NotreDame,V,6.5,145,6,143.5,-260,220,92,66,1
2008,2008-01-12,MiamiFlorida,H,GeorgiaTech,V,6,147,6,145,-250,210,78,68,1
2008,2008-01-12,PennState,H,MinnesotaU,V,1,133,1.5,137,-125,105,73,76,0
2008,2008-01-12,MississippiSt,H,Georgia,V,9,136,9.5,137,-475,395,60,49,1
2008,2008-01-12,Ohio,H,MiamiOhio,V,2.5,121,3.5,121.5,-170,150,72,63,1
2008,2008-01-12,Pittsburgh,H,SetonHall,V,12.5,155,12.5,150.5,-1000,700,84,70,1
2008,2008-01-12,VirginiaTech,H,Maryland,V,4,129,4,133.5,-175,155,67,66,1
2008,2008-01-12,UCLA,H,WashingtonState,V,7,119,6,116.5,-260,220,81,74,1
2008,2008-01-12,HoustonU,H,Arizona,V,140,2,1,142,-120,100,71,85,0
2008,2008-01-12,DetroitU,H,YoungstownState,V,5,124,5.5,124.5,-240,200,66,70,0
2008,2008-01-12,UTEP,H,Rice,V,18,141,19.5,136.5,-4000,2000,71,43,1
2008,2008-01-12,BostonCollege,H,WakeForest,V,3.5,137,3,136,-155,135,112,73,1
2008,2008-01-12,EasternMichigan,H,WesternMichigan,V,134,2,132,2.5,125,-145,81,71,1
2008,2008-01-12,Providence,H,SouthFlorida,V,8,148,7.5,146.5,-325,275,86,70,1
2008,2008-01-12,Purdue,H,OhioState,V,pk,128,pk,130,-110,-110,75,68,1
2008,2008-01-12,TexasA&M,H,Colorado,V,20,128,19.5,130,-4000,2000,86,69,1
2008,2008-01-12,OregonState,H,California,V,137,8,139,6,225,-265,59,69,0
2008,2008-01-12,TowsonState,H,Drexel,V,1.5,124,1,125,-120,100,86,77,1
2008,2008-01-12,SoMississippi,H,Tulane,V,3.5,130,4.5,130,-190,160,71,54,1
2008,2008-01-12,AirForce,H,UNLV,V,118,5.5,118.5,5.5,205,-245,65,53,1
2008,2008-01-12,Baylor,H,IowaState,V,11.5,137,11.5,140.5,-725,575,74,67,1
2008,2008-01-12,BYU,H,ColoradoState,V,19,139,19,139,-3000,1500,92,73,1
2008,2008-01-12,Mississippi,H,LSU,V,15,150,14.5,146,-1500,950,74,71,1
2008,2008-01-12,Oklahoma,H,KansasState,V,8.5,143,7.5,141.5,-350,290,82,84,0
2008,2008-01-12,TCU,H,Wyoming,V,6.5,146,5,146.5,-230,190,83,56,1
2008,2008-01-12,Northwestern,H,Michigan,V,3.5,133,3.5,130,-170,150,68,78,0
2008,2008-01-12,USC,H,WashingtonU,V,7,140,6.5,139.5,-290,240,66,51,1
2008,2008-01-12,Buffalo,H,Akron,V,140,6.5,139,7,260,-310,68,76,0
2008,2008-01-12,CentralFlorida,H,Tulsa,V,4.5,139,4.5,134,-200,170,97,91,1
2008,2008-01-12,Cincinnati,H,Villanova,V,141,2.5,141,2.5,125,-145,69,66,1
2008,2008-01-12,Clemson,H,FloridaState,V,9.5,150,9.5,150,-510,410,97,85,1
2008,2008-01-12,Delaware,H,OldDominion,V,125,2,127,1.5,105,-125,81,74,1
2008,2008-01-12,FlaAtlantic,H,Troy,V,3,152,3,151.5,-155,135,93,88,1
2008,2008-01-12,IndianaState,H,SoIllinois,V,118,2,121,2,110,-130,64,62,1
2008,2008-01-12,KentState,H,BowlingGreen,V,15,130,14,129.5,-1400,900,63,49,1
2008,2008-01-12,LongBeachState,H,UCDavis,V,7,128,6.5,131,-275,235,71,53,1
2008,2008-01-12,NCCharlotte,H,Temple,V,4.5,142,5,141,-210,180,60,58,1
2008,2008-01-12,WrightState,H,ClevelandState,V,5,130,4.5,127.5,-210,180,63,65,0
2008,2008-01-12,SaintMarysCA,H,SantaClara,V,14,132,14,132,-1300,850,76,45,1
2008,2008-01-12,St.Bonaventure,H,LaSalle,V,1,140,1,141.5,-120,100,61,72,0
2008,2008-01-12,St.Josephs,H,Richmond,V,14.5,129,14.5,125.5,-1500,950,81,63,1
2008,2008-01-12,Drake,H,MissouriSt,V,4.5,130,6.5,133.5,-275,235,65,54,1
2008,2008-01-12,IllinoisChicago,H,LoyolaChicago,V,8,132,9,133,-450,370,78,68,1
2008,2008-01-12,IllinoisState,H,Evansville,V,15,120,15,125,-2000,1200,74,66,1
2008,2008-01-12,JamesMadison,H,NCWilmington,V,7,152,7,149,-290,240,93,74,1
2008,2008-01-12,Marshall,H,MemphisU,V,144,16,143,15,1000,-1600,45,68,0
2008,2008-01-12,NewOrleansU,H,SouthAlabama,V,145,1,142.5,2,110,-130,88,97,0
2008,2008-01-12,NorthTexas,H,ULLafayette,V,9,143,8.5,140.5,-400,330,72,65,1
2008,2008-01-12,NorthernIowa,H,Bradley,V,8.5,128,7,129,-320,270,73,75,0
2008,2008-01-12,WesternKentucky,H,FloridaIntl,V,18,142,18.5,141,-3000,1500,76,60,1
2008,2008-01-12,WichitaState,H,Creighton,V,124,2,123,1.5,105,-125,65,68,0
2008,2008-01-12,Valparaiso,H,WiscGreenBay,V,7.5,143,7.5,142.5,-315,265,82,73,1
2008,2008-01-12,SaintLouis,H,Dayton,V,120,6,120,4,160,-190,57,68,0
2008,2008-01-12,SouthCarolina,H,Tennessee,V,160,6,157.5,6,225,-265,56,80,0
2008,2008-01-12,Iowa,H,MichiganState,V,126,10,124.5,10,475,-600,43,36,1
2008,2008-01-12,LoyolaMarymount,H,Gonzaga,V,142,21,141,20,2000,-4000,68,91,0
2008,2008-01-12,ULMonroe,H,ArkansasState,V,3.5,145,4,144,-190,160,82,89,0
2008,2008-01-12,BoiseState,H,LouisianaTech,V,19,146,20.5,144,-4000,2000,81,66,1
2008,2008-01-12,NewMexico,H,SanDiegoState,V,9.5,139,9.5,135,-510,410,67,72,0
2008,2008-01-12,Nebraska,H,Kansas,V,133,10.5,130,9.5,395,-475,58,79,0
2008,2008-01-12,UtahState,H,NewMexicoState,V,2.5,148,3,146,-155,135,74,62,1
2008,2008-01-12,SanDiego,H,SanFrancisco,V,8.5,140,7,136.5,-305,255,46,41,1
2008,2008-01-12,CSFullerton,H,CalSantaBarb,V,5.5,150,5,151,-230,190,72,87,0
2008,2008-01-12,CalIrvine,H,CalPolySLO,V,9,138,9.5,134,-500,400,73,69,1
2008,2008-01-12,CSNorthridge,H,Pacific,V,4.5,150,5,151,-230,190,78,61,1
2008,2008-01-12,FresnoState,H,IdahoU,V,14.5,133,14,136.5,-1300,850,69,53,1
2008,2008-01-12,Pepperdine,H,PortlandU,V,5.5,154,6,155,-255,215,78,82,0
2008,2008-01-12,Hawaii,H,Nevada,V,146,1.5,143.5,2,110,-130,59,77,0
2008,2008-01-12,TheCitadel,H,GeorgiaSouthern,V,146,12,142,12.5,700,-1000,52,73,0
2008,2008-01-12,TennesseeChat,H,WesternCarolina,V,12,146,11.5,147.5,-800,600,85,55,1
2008,2008-01-12,TennMartin,H,MoreheadState,V,7,137,6.5,135.5,-260,220,79,81,0
2008,2008-01-12,AppalachianSt,H,NCGreensboro,V,5,136,4.5,132.5,-200,170,91,68,1
2008,2008-01-12,Furman,H,Elon,V,128,2,129,2.5,120,-140,58,60,0
2008,2008-01-12,JacksonvilleSt,H,TennesseeState,V,152,6,149.5,6,220,-260,83,79,1
2008,2008-01-12,NorthernArizona,H,MontanaState,V,4,150,5,146,-230,190,78,58,1
2008,2008-01-12,Wofford,H,Davidson,V,142,9,141.5,10,425,-525,50,85,0
2008,2008-01-12,Samford,H,TennesseeTech,V,1.5,124,pk,121.5,-110,-110,47,57,0
2008,2008-01-12,EasternIllinois,H,EasternKentucky,V,1,125,123,1,100,-120,56,67,0
2008,2008-01-12,AustinPeay,H,SEMissouriSt,V,10.5,155,11.5,151,-725,575,85,82,1
2008,2008-01-12,WeberState,H,E.Washington,V,7,125,7.5,124,-335,285,74,64,1
2008,2008-01-12,SacramentoState,H,Montana,V,138,8.5,136,8.5,330,-400,69,76,0
2008,2008-01-13,Rutgers,H,Louisville,V,123,12,126,12.5,600,-800,49,64,0
2008,2008-01-13,IndianaU,H,Illinois,V,12.5,135,11.5,134,-1100,750,62,58,1
2008,2008-01-13,Arkansas,H,Alabama,V,10,150,8.5,149,-425,355,71,67,1
2008,2008-01-13,BallState,H,CentralMichigan,V,126,2,126.5,2,115,-135,82,71,1
2008,2008-01-13,RhodeIsland,H,Duquesne,V,7,170,6,171.5,-260,220,80,78,1
2008,2008-01-13,WestVirginia,H,Syracuse,V,8,155,9.5,151,-520,420,81,61,1
2008,2008-01-13,NoIllinois,H,Toledo,V,131,1.5,132,1.5,105,-125,78,62,1
2008,2008-01-13,Oregon,H,Stanford,V,2,143,2,140.5,-130,110,71,66,1
2008,2008-01-13,DenverU,H,ArkansasLR,V,116,1,1,115,-115,-105,54,40,1
2008,2008-01-13,Duke,H,Virginia,V,14.5,155,14.5,156.5,-1500,950,87,65,1
2008,2008-01-13,Niagara,H,Manhattan,V,10.5,149,9.5,147,-525,425,80,63,1
2008,2008-01-13,Iona,H,St.Peter's,V,6.5,139,6,137,-270,230,69,50,1
2008,2008-01-13,Rider,H,LoyolaMaryland,V,7.5,144,8,147,-375,315,81,67,1
2008,2008-01-13,IdahoState,H,PortlandState,V,129,4,128.5,4,160,-190,61,71,0
2008,2008-01-13,Canisius,H,Siena,V,147,12.5,144,13.5,750,-1100,44,72,0
2008,2008-01-13,Marist,H,Fairfield,V,7.5,134,8,127.5,-375,315,77,70,1
2008,2008-01-14,Pittsburgh,H,Georgetown,V,133.5,1.5,pk,130,-110,-110,69,60,1
2008,2008-01-14,Kansas,H,Oklahoma,V,17,134.5,14.5,139.5,-1500,950,85,55,1
2008,2008-01-14,LoyolaMarymount,H,PortlandU,V,144,4,142,5,185,-215,73,68,1
